trade_id,signal_ts,entry_ts,exit_ts,symbol,signal_family,session,direction,entry_price,exit_price,initial_stop,target,target_plan,exit_reason,bars_held,gross_points,net_points,net_dollars,entry_index,exit_index
TRD-5E8C77ECC254,2026-04-05 22:52:00+00:00,2026-04-05 22:53:00+00:00,2026-04-05 23:03:00+00:00,NQM6,phase_up_breakout_long,us_late,1,24087.0,24053.02413538608,24053.02413538608,24171.9396615348,fixed_r,protective_stop,10,-33.97586461391984,-35.47586461391984,-709.5172922783968,7742,7752
TRD-2963385B8BC5,2026-04-05 23:30:00+00:00,2026-04-05 23:31:00+00:00,2026-04-06 00:00:00+00:00,NQM6,phase_up_pullback_long,asia,1,24078.75,24135.723401899104,24055.96063924036,24135.723401899104,fixed_r,target,29,56.97340189910392,55.47340189910392,1109.4680379820784,7780,7809
TRD-270E370636DD,2026-04-06 00:23:00+00:00,2026-04-06 00:24:00+00:00,2026-04-06 01:24:00+00:00,NQM6,phase_up_breakout_long,asia,1,24193.0,24209.25,24150.819948321114,24298.450129197216,fixed_r,max_hold,60,16.25,14.75,295.0,7833,7893
TRD-7501FA8C93EA,2026-04-06 01:55:00+00:00,2026-04-06 01:56:00+00:00,2026-04-06 02:00:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,24188.5,24205.925865500463,24205.925865500463,24144.93533624884,fixed_r,protective_stop,4,-17.42586550046326,-18.92586550046326,-378.5173100092652,7925,7929
TRD-7733937A679E,2026-04-06 02:05:00+00:00,2026-04-06 02:06:00+00:00,2026-04-06 02:08:00+00:00,NQM6,phase_down_pullback_short,asia,-1,24198.75,24217.74602135096,24217.74602135096,24151.259946622595,fixed_r,protective_stop,2,-18.99602135096211,-20.49602135096211,-409.9204270192422,7935,7937
TRD-7B5544EAF470,2026-04-06 02:24:00+00:00,2026-04-06 02:25:00+00:00,2026-04-06 02:33:00+00:00,NQM6,phase_up_breakout_long,asia,1,24323.0,24297.060692253115,24297.060692253115,24387.848269367212,fixed_r,protective_stop,8,-25.93930774688488,-27.43930774688488,-548.7861549376976,7954,7962
TRD-AFC1594292E0,2026-04-06 02:53:00+00:00,2026-04-06 02:54:00+00:00,2026-04-06 03:19:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,24235.75,24159.185709955185,24266.375716017927,24159.185709955185,fixed_r,target,25,76.5642900448147,75.0642900448147,1501.285800896294,7983,8008
TRD-A65499FBEFBE,2026-04-06 03:26:00+00:00,2026-04-06 03:27:00+00:00,2026-04-06 03:46:00+00:00,NQM6,phase_down_pullback_short,asia,-1,24183.25,24207.56224749795,24207.56224749795,24122.469381255127,fixed_r,protective_stop,19,-24.31224749795001,-25.81224749795001,-516.2449499590002,8016,8035
TRD-3191486622ED,2026-04-06 04:00:00+00:00,2026-04-06 04:01:00+00:00,2026-04-06 04:40:00+00:00,NQM6,phase_up_breakout_long,asia,1,24218.75,24240.99153900612,24198.932458038453,24268.293854903863,fixed_r,protective_stop,39,22.241539006121457,20.741539006121457,414.83078012242913,8050,8089
TRD-4EA72955E9F3,2026-04-06 04:48:00+00:00,2026-04-06 04:49:00+00:00,2026-04-06 04:56:00+00:00,NQM6,phase_up_pullback_long,asia,1,24250.0,24251.756575970747,24237.50112580966,24281.247185475848,fixed_r,protective_stop,7,1.7565759707467803,0.2565759707467805,5.13151941493561,8098,8105
TRD-7A61B85026A4,2026-04-06 05:07:00+00:00,2026-04-06 05:08:00+00:00,2026-04-06 05:30:00+00:00,NQM6,phase_up_pullback_long,asia,1,24257.75,24245.59659247592,24245.59659247592,24288.133518810195,fixed_r,protective_stop,22,-12.15340752407792,-13.65340752407792,-273.0681504815584,8117,8139
TRD-A001B098F7D7,2026-04-06 05:40:00+00:00,2026-04-06 05:41:00+00:00,2026-04-06 05:53:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,24232.25,24225.5997297635,24247.98608817368,24192.9097795658,fixed_r,protective_stop,12,6.650270236499637,5.150270236499637,103.00540472999272,8150,8162
TRD-BB9F94E60AE8,2026-04-06 06:00:00+00:00,2026-04-06 06:01:00+00:00,2026-04-06 06:06:00+00:00,NQM6,phase_down_pullback_short,asia,-1,24223.0,24241.024754584312,24241.024754584312,24177.938113539218,fixed_r,protective_stop,5,-18.024754584312177,-19.524754584312177,-390.49509168624354,8170,8175
TRD-72621B6C353B,2026-04-06 06:45:00+00:00,2026-04-06 06:46:00+00:00,2026-04-06 06:50:00+00:00,NQM6,phase_down_pullback_short,asia,-1,24223.0,24240.456035080257,24240.456035080257,24179.35991229936,fixed_r,protective_stop,4,-17.456035080256697,-18.956035080256697,-379.12070160513395,8215,8219
TRD-502235C0E5E8,2026-04-06 07:11:00+00:00,2026-04-06 07:12:00+00:00,2026-04-06 07:15:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24209.5,24239.98980494893,24239.98980494893,24133.27548762767,fixed_r,protective_stop,3,-30.489804948931123,-31.989804948931123,-639.7960989786225,8241,8244
TRD-085DE7A83478,2026-04-06 07:25:00+00:00,2026-04-06 07:26:00+00:00,2026-04-06 07:48:00+00:00,NQM6,phase_up_pullback_long,europe,1,24243.0,24294.159526335297,24222.53618946588,24294.159526335297,fixed_r,target,22,51.159526335293776,49.659526335293776,993.1905267058756,8255,8277
TRD-F6415976D83E,2026-04-06 08:03:00+00:00,2026-04-06 08:04:00+00:00,2026-04-06 08:36:00+00:00,NQM6,phase_up_breakout_long,europe,1,24331.0,24386.607566542814,24308.756973382875,24386.607566542814,fixed_r,target,32,55.60756654281431,54.10756654281431,1082.1513308562862,8293,8325
TRD-7BEC0F0F37EB,2026-04-06 09:53:00+00:00,2026-04-06 09:54:00+00:00,2026-04-06 10:02:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24354.25,24343.96239338372,24376.014497087835,24299.838757280413,fixed_r,protective_stop,8,10.287606616278936,8.787606616278936,175.7521323255787,8403,8411
TRD-4B048C50AF44,2026-04-06 10:26:00+00:00,2026-04-06 10:27:00+00:00,2026-04-06 10:36:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24332.0,24349.57917331819,24349.57917331819,24288.052066704524,fixed_r,protective_stop,9,-17.579173318190442,-19.07917331819044,-381.5834663638088,8436,8445
TRD-BD630DB8AD82,2026-04-06 10:46:00+00:00,2026-04-06 10:47:00+00:00,2026-04-06 11:47:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24293.0,24298.0,24358.499306187896,24129.251734530262,fixed_r,max_hold,60,-5.0,-6.5,-130.0,8456,8516
TRD-A8A520962478,2026-04-06 12:33:00+00:00,2026-04-06 12:34:00+00:00,2026-04-06 13:01:00+00:00,NQM6,phase_up_breakout_long,europe,1,24319.5,24294.857025509904,24294.857025509904,24381.10743622524,fixed_r,protective_stop,27,-24.642974490096098,-26.142974490096098,-522.8594898019219,8563,8590
TRD-4967B6E35694,2026-04-06 13:29:00+00:00,2026-04-06 13:30:00+00:00,2026-04-06 13:31:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24265.25,24288.04911404947,24288.04911404947,24208.252214876324,fixed_r,protective_stop,1,-22.79911404947052,-24.29911404947052,-485.9822809894104,8619,8620
TRD-303DA5123283,2026-04-06 13:42:00+00:00,2026-04-06 13:43:00+00:00,2026-04-06 14:01:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,24325.75,24389.884259391547,24267.124140173302,24472.314649566742,fixed_r,protective_stop,18,64.13425939154695,62.63425939154695,1252.685187830939,8632,8650
TRD-67FCD0FEFCB7,2026-04-06 14:19:00+00:00,2026-04-06 14:20:00+00:00,2026-04-06 14:38:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,24369.0,24314.326989652593,24314.326989652593,24505.68252586852,fixed_r,protective_stop,18,-54.6730103474074,-56.1730103474074,-1123.460206948148,8669,8687
TRD-99D2B32D8372,2026-04-06 14:48:00+00:00,2026-04-06 14:49:00+00:00,2026-04-06 15:01:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,24274.5,24329.11245214871,24329.11245214871,24137.968869628225,fixed_r,protective_stop,12,-54.61245214871087,-56.11245214871087,-1122.2490429742174,8698,8710
TRD-3F9B28A3050F,2026-04-06 15:06:00+00:00,2026-04-06 15:07:00+00:00,2026-04-06 16:07:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,24304.25,24301.25,24347.6359527609,24195.785118097752,fixed_r,max_hold,60,3.0,1.5,30.0,8716,8776
TRD-17FEF63FE4D7,2026-04-06 16:25:00+00:00,2026-04-06 16:26:00+00:00,2026-04-06 16:40:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,24315.75,24324.7694519623,24292.552709875195,24373.743225312013,fixed_r,protective_stop,14,9.019451962300082,7.5194519623000815,150.38903924600163,8795,8809
TRD-0C2328CC6A80,2026-04-06 17:12:00+00:00,2026-04-06 17:13:00+00:00,2026-04-06 17:24:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,24224.25,24286.313813512697,24286.313813512697,24069.09046621826,fixed_r,protective_stop,11,-62.06381351269738,-63.56381351269738,-1271.2762702539476,8842,8853
TRD-71C189F6CBBE,2026-04-06 18:18:00+00:00,2026-04-06 18:19:00+00:00,2026-04-06 18:26:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,24328.25,24334.49950897683,24301.11877150746,24396.07807123135,fixed_r,protective_stop,7,6.249508976834477,4.749508976834477,94.99017953668954,8908,8915
TRD-C632B2386617,2026-04-06 18:38:00+00:00,2026-04-06 18:39:00+00:00,2026-04-06 19:39:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,24340.5,24343.5,24319.894955507607,24392.01261123098,fixed_r,max_hold,60,3.0,1.5,30.0,8928,8988
TRD-5B45ABCB5E8E,2026-04-06 20:17:00+00:00,2026-04-06 20:18:00+00:00,2026-04-06 20:36:00+00:00,NQM6,phase_down_breakdown_short,us_late,-1,24337.25,24353.617941344193,24353.617941344193,24296.330146639517,fixed_r,protective_stop,18,-16.36794134419324,-17.86794134419324,-357.3588268838648,9027,9045
TRD-5F850EF021D1,2026-04-06 22:14:00+00:00,2026-04-06 22:15:00+00:00,2026-04-06 22:21:00+00:00,NQM6,phase_up_pullback_long,us_late,1,24372.75,24356.96343215087,24356.96343215087,24412.216419622822,fixed_r,protective_stop,6,-15.786567849128916,-17.286567849128915,-345.7313569825783,9084,9090
TRD-0306E8178128,2026-04-06 22:44:00+00:00,2026-04-06 22:45:00+00:00,2026-04-06 23:01:00+00:00,NQM6,phase_down_pullback_short,us_late,-1,24315.5,24311.992084404385,24328.019597329487,24284.20100667628,fixed_r,protective_stop,16,3.5079155956154864,2.0079155956154864,40.15831191230973,9114,9130
TRD-BB05A6AD4712,2026-04-06 23:29:00+00:00,2026-04-06 23:30:00+00:00,2026-04-07 00:02:00+00:00,NQM6,phase_down_pullback_short,asia,-1,24312.75,24295.580135759297,24327.09842396981,24276.87894007548,fixed_r,protective_stop,32,17.169864240702736,15.669864240702736,313.39728481405473,9159,9191
TRD-3560BB3B30C4,2026-04-07 00:55:00+00:00,2026-04-07 00:56:00+00:00,2026-04-07 01:02:00+00:00,NQM6,phase_down_pullback_short,asia,-1,24305.5,24297.055946287557,24318.708181065667,24272.47954733583,fixed_r,protective_stop,6,8.444053712442837,6.944053712442837,138.88107424885675,9245,9251
TRD-84F37026E4D9,2026-04-07 01:08:00+00:00,2026-04-07 01:09:00+00:00,2026-04-07 01:17:00+00:00,NQM6,phase_down_pullback_short,asia,-1,24283.25,24270.88845338442,24310.530664461145,24215.04833884714,fixed_r,protective_stop,8,12.361546615578844,10.861546615578844,217.2309323115769,9258,9266
TRD-7AA2AEA5CAB5,2026-04-07 01:37:00+00:00,2026-04-07 01:38:00+00:00,2026-04-07 02:07:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,24244.25,24158.42730494937,24278.57907802025,24158.42730494937,fixed_r,target,29,85.82269505062868,84.32269505062868,1686.4539010125736,9287,9316
TRD-9000EDF3FE72,2026-04-07 02:12:00+00:00,2026-04-07 02:13:00+00:00,2026-04-07 02:28:00+00:00,NQM6,phase_down_pullback_short,asia,-1,24174.5,24196.62145843799,24196.62145843799,24119.196353905027,fixed_r,protective_stop,15,-22.121458437988625,-23.621458437988625,-472.4291687597725,9322,9337
TRD-E8729A01233D,2026-04-07 02:46:00+00:00,2026-04-07 02:47:00+00:00,2026-04-07 03:19:00+00:00,NQM6,phase_up_breakout_long,asia,1,24211.25,24196.321135335533,24196.321135335533,24248.57216166117,fixed_r,protective_stop,32,-14.928864664467255,-16.428864664467255,-328.5772932893451,9356,9388
TRD-8FDE2E639B1D,2026-04-07 03:30:00+00:00,2026-04-07 03:31:00+00:00,2026-04-07 04:12:00+00:00,NQM6,phase_up_pullback_long,asia,1,24218.75,24205.149976482426,24205.149976482426,24252.750058793943,fixed_r,protective_stop,41,-13.600023517577938,-15.100023517577938,-302.00047035155876,9400,9441
TRD-9E2286F17B1C,2026-04-07 04:47:00+00:00,2026-04-07 04:48:00+00:00,2026-04-07 05:24:00+00:00,NQM6,phase_up_breakout_long,asia,1,24252.25,24233.89371296257,24233.89371296257,24298.140717593575,fixed_r,protective_stop,36,-18.356287037429865,-19.856287037429865,-397.1257407485973,9477,9513
TRD-3F8E93A84668,2026-04-07 05:30:00+00:00,2026-04-07 05:31:00+00:00,2026-04-07 06:08:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,24213.5,24237.062527474,24237.062527474,24154.593681315004,fixed_r,protective_stop,37,-23.56252747399776,-25.06252747399776,-501.2505494799552,9520,9557
TRD-7CA895FC7B4C,2026-04-07 06:22:00+00:00,2026-04-07 06:23:00+00:00,2026-04-07 06:24:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,24209.75,24225.867760350207,24225.867760350207,24169.45559912448,fixed_r,protective_stop,1,-16.11776035020739,-17.61776035020739,-352.3552070041478,9572,9573
TRD-4C739DAA4762,2026-04-07 07:27:00+00:00,2026-04-07 07:28:00+00:00,2026-04-07 07:43:00+00:00,NQM6,phase_down_pullback_short,europe,-1,24220.5,24239.234579521464,24239.234579521464,24173.66355119634,fixed_r,protective_stop,15,-18.734579521464184,-20.234579521464184,-404.6915904292837,9637,9652
TRD-5CE124F1DDFC,2026-04-07 08:00:00+00:00,2026-04-07 08:01:00+00:00,2026-04-07 08:03:00+00:00,NQM6,phase_up_breakout_long,europe,1,24269.25,24319.25701302493,24235.826828967773,24352.80792758057,fixed_r,protective_stop,2,50.00701302492962,48.50701302492962,970.1402604985924,9670,9672
TRD-9FE8E54386CE,2026-04-07 08:19:00+00:00,2026-04-07 08:20:00+00:00,2026-04-07 08:41:00+00:00,NQM6,phase_up_breakout_long,europe,1,24331.0,24356.900350893684,24298.767550074313,24411.581124814216,fixed_r,protective_stop,21,25.900350893683935,24.400350893683935,488.0070178736787,9689,9710
TRD-5E83EE2F5B5F,2026-04-07 09:08:00+00:00,2026-04-07 09:09:00+00:00,2026-04-07 09:28:00+00:00,NQM6,phase_up_pullback_long,europe,1,24367.75,24392.43675143643,24344.772419771005,24425.193950572488,fixed_r,protective_stop,19,24.686751436431223,23.186751436431223,463.73502872862446,9738,9757
TRD-8346FC594D75,2026-04-07 09:34:00+00:00,2026-04-07 09:35:00+00:00,2026-04-07 09:42:00+00:00,NQM6,phase_up_breakout_long,europe,1,24418.75,24394.8594803502,24394.8594803502,24478.476299124504,fixed_r,protective_stop,7,-23.89051964980172,-25.39051964980172,-507.8103929960343,9764,9771
TRD-D2E45D6BAF20,2026-04-07 10:09:00+00:00,2026-04-07 10:10:00+00:00,2026-04-07 10:46:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24358.5,24255.141788239413,24399.843284704235,24255.141788239413,fixed_r,target,36,103.35821176058744,101.85821176058744,2037.1642352117487,9799,9835
TRD-F9B599F99772,2026-04-07 10:52:00+00:00,2026-04-07 10:53:00+00:00,2026-04-07 11:53:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,24199.0,24207.75,24265.012611003986,24033.968472490036,fixed_r,max_hold,60,-8.75,-10.25,-205.0,9842,9902
TRD-DF8D42AE25D7,2026-04-07 12:29:00+00:00,2026-04-07 12:30:00+00:00,2026-04-07 12:41:00+00:00,NQM6,phase_up_breakout_long,europe,1,24242.75,24203.341197660426,24203.341197660426,24341.272005848943,fixed_r,protective_stop,11,-39.40880233957796,-40.90880233957796,-818.1760467915592,9939,9950
TRD-B6773C8CC83A,2026-04-07 13:05:00+00:00,2026-04-07 13:06:00+00:00,2026-04-07 13:14:00+00:00,NQM6,phase_up_pullback_long,europe,1,24229.75,24198.89909379462,24198.89909379462,24306.877265513453,fixed_r,protective_stop,8,-30.85090620538176,-32.35090620538176,-647.0181241076352,9975,9983
TRD-7FE0E273D92B,2026-04-07 13:30:00+00:00,2026-04-07 13:31:00+00:00,2026-04-07 13:32:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,24251.25,24221.600396583333,24221.600396583333,24325.374008541665,fixed_r,protective_stop,1,-29.64960341666665,-31.14960341666665,-622.992068333333,10000,10001
TRD-C88286A46ED2,2026-04-07 13:47:00+00:00,2026-04-07 13:48:00+00:00,2026-04-07 14:06:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,24160.75,24018.89851394713,24217.49059442115,24018.89851394713,fixed_r,target,18,141.85148605287395,140.35148605287395,2807.029721057479,10017,10035
TRD-F6C927976DE1,2026-04-07 14:42:00+00:00,2026-04-07 14:43:00+00:00,2026-04-07 14:46:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,24072.5,24117.857163383596,24117.857163383596,23959.10709154101,fixed_r,protective_stop,3,-45.357163383596344,-46.857163383596344,-937.1432676719268,10072,10075
TRD-736E37F739EC,2026-04-07 15:05:00+00:00,2026-04-07 15:06:00+00:00,2026-04-07 15:11:00+00:00,NQM6,phase_down_breakdown_short,us_rth,-1,23948.75,24006.465954342428,24006.465954342428,23804.46011414393,fixed_r,protective_stop,5,-57.71595434242772,-59.21595434242772,-1184.3190868485544,10095,10100
TRD-3F63EB5DA1A1,2026-04-07 15:36:00+00:00,2026-04-07 15:37:00+00:00,2026-04-07 15:39:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,24093.25,24050.003164117647,24050.003164117647,24201.367089705884,fixed_r,protective_stop,2,-43.24683588235348,-44.74683588235348,-894.9367176470696,10126,10128
TRD-58E7DD983020,2026-04-07 15:46:00+00:00,2026-04-07 15:47:00+00:00,2026-04-07 15:56:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,24074.75,24094.266391777564,24034.541816209203,24175.270459476993,fixed_r,protective_stop,9,19.516391777564422,18.016391777564422,360.3278355512885,10136,10145
TRD-F6A36D66DA77,2026-04-07 16:02:00+00:00,2026-04-07 16:03:00+00:00,2026-04-07 17:03:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,24189.5,24230.0,24092.11450257943,24432.96374355143,fixed_r,max_hold,60,40.5,39.0,780.0,10152,10212
TRD-D97A883A84FE,2026-04-07 17:28:00+00:00,2026-04-07 17:29:00+00:00,2026-04-07 17:32:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,24182.0,24206.06569106867,24206.06569106867,24121.835772328315,fixed_r,protective_stop,3,-24.06569106867391,-25.56569106867391,-511.3138213734783,10238,10241
TRD-7075EBC5278A,2026-04-07 18:23:00+00:00,2026-04-07 18:24:00+00:00,2026-04-07 18:53:00+00:00,NQM6,phase_down_pullback_short,us_rth,-1,24203.5,24122.09993365175,24236.0600265393,24122.09993365175,fixed_r,target,29,81.40006634825113,79.90006634825113,1598.0013269650226,10293,10322
TRD-A65AB166C330,2026-04-07 19:40:00+00:00,2026-04-07 19:41:00+00:00,2026-04-07 19:45:00+00:00,NQM6,phase_up_pullback_long,us_rth,1,24219.75,24340.29604128637,24171.531583485452,24340.29604128637,fixed_r,target,4,120.54604128636856,119.04604128636856,2380.9208257273713,10370,10374
TRD-06BFBAA22BAD,2026-04-07 19:56:00+00:00,2026-04-07 19:57:00+00:00,2026-04-07 20:16:00+00:00,NQM6,phase_up_breakout_long,us_rth,1,24352.0,24376.866709663096,24302.17446215292,24476.563844617704,fixed_r,protective_stop,19,24.866709663096117,23.366709663096117,467.33419326192234,10386,10405
TRD-E3A79143CE95,2026-04-07 20:33:00+00:00,2026-04-07 20:34:00+00:00,2026-04-07 20:43:00+00:00,NQM6,phase_up_breakout_long,us_late,1,24393.75,24415.142074697727,24350.08166924247,24502.920826893824,fixed_r,protective_stop,9,21.392074697727367,19.892074697727367,397.84149395454733,10423,10432
TRD-947507E41AA3,2026-04-07 20:51:00+00:00,2026-04-07 20:52:00+00:00,2026-04-07 22:00:00+00:00,NQM6,phase_up_pullback_long,us_late,1,24416.25,24527.08910217909,24371.914359128365,24527.08910217909,fixed_r,target,8,110.83910217908851,109.33910217908851,2186.7820435817703,10441,10449
TRD-172ECF72D69B,2026-04-07 22:22:00+00:00,2026-04-07 22:23:00+00:00,2026-04-07 22:32:00+00:00,NQM6,phase_up_pullback_long,us_late,1,24603.25,24566.17822090047,24566.17822090047,24695.929447748826,fixed_r,protective_stop,9,-37.07177909952952,-38.57177909952952,-771.4355819905904,10472,10481
TRD-12414D4A6E03,2026-04-07 22:37:00+00:00,2026-04-07 22:38:00+00:00,2026-04-07 23:07:00+00:00,NQM6,phase_up_breakout_long,us_late,1,24782.0,24919.485817277407,24621.655861345225,25182.86034663694,fixed_r,protective_stop,29,137.48581727740748,135.98581727740748,2719.7163455481495,10487,10516
TRD-98A6773B2A2A,2026-04-07 23:22:00+00:00,2026-04-07 23:23:00+00:00,2026-04-08 00:03:00+00:00,NQM6,phase_up_breakout_long,asia,1,25021.0,25059.537640304185,24966.70464564836,25156.738385879093,fixed_r,protective_stop,40,38.537640304184606,37.037640304184606,740.7528060836921,10532,10572
TRD-B29B85A67C38,2026-04-08 03:24:00+00:00,2026-04-08 03:25:00+00:00,2026-04-08 04:00:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,25094.5,25106.583224920018,25106.583224920018,25064.291937699963,fixed_r,protective_stop,35,-12.08322492001389,-13.58322492001389,-271.6644984002778,10774,10809
TRD-9738620C4533,2026-04-08 04:16:00+00:00,2026-04-08 04:17:00+00:00,2026-04-08 04:52:00+00:00,NQM6,phase_up_breakout_long,asia,1,25152.5,25128.616995890712,25128.616995890712,25212.20751027322,fixed_r,protective_stop,35,-23.883004109287867,-25.383004109287867,-507.66008218575735,10826,10861
TRD-04AB7FB9F688,2026-04-08 05:02:00+00:00,2026-04-08 05:03:00+00:00,2026-04-08 05:06:00+00:00,NQM6,phase_down_breakdown_short,asia,-1,25119.5,25134.935392154657,25134.935392154657,25080.911519613357,fixed_r,protective_stop,3,-15.435392154657166,-16.935392154657166,-338.7078430931433,10872,10875
TRD-687F8B35CAFE,2026-04-08 05:31:00+00:00,2026-04-08 05:32:00+00:00,2026-04-08 05:38:00+00:00,NQM6,phase_up_breakout_long,asia,1,25170.0,25152.22733266022,25152.22733266022,25214.431668349454,fixed_r,protective_stop,6,-17.772667339781037,-19.272667339781037,-385.45334679562075,10901,10907
TRD-195AF9386416,2026-04-08 05:46:00+00:00,2026-04-08 05:47:00+00:00,2026-04-08 06:04:00+00:00,NQM6,phase_up_pullback_long,asia,1,25168.5,25182.07142904124,25147.944276275488,25219.88930931128,fixed_r,protective_stop,17,13.571429041239751,12.071429041239751,241.42858082479503,10916,10933
TRD-4A30BB9465AA,2026-04-08 06:10:00+00:00,2026-04-08 06:11:00+00:00,2026-04-08 06:25:00+00:00,NQM6,phase_up_pullback_long,asia,1,25192.5,25170.267764951208,25170.267764951208,25248.080587621986,fixed_r,protective_stop,14,-22.232235048792063,-23.732235048792063,-474.64470097584126,10940,10954
TRD-DE7B82E69EBF,2026-04-08 07:00:00+00:00,2026-04-08 07:01:00+00:00,2026-04-08 07:23:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,25156.0,25185.34249600224,25185.34249600224,25082.643759994397,fixed_r,protective_stop,22,-29.342496002242115,-30.842496002242115,-616.8499200448423,10990,11012
TRD-38D1ACE70385,2026-04-08 07:33:00+00:00,2026-04-08 07:34:00+00:00,2026-04-08 08:17:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,25143.25,25170.69380482934,25170.69380482934,25074.64048792665,fixed_r,protective_stop,43,-27.44380482934139,-28.94380482934139,-578.8760965868278,11023,11066
TRD-23B97541D74A,2026-04-08 08:33:00+00:00,2026-04-08 08:34:00+00:00,2026-04-08 08:37:00+00:00,NQM6,phase_up_breakout_long,europe,1,25182.5,25167.3941431346,25167.3941431346,25220.2646421635,fixed_r,protective_stop,3,-15.10585686540071,-16.60585686540071,-332.1171373080142,11083,11086
TRD-74A465C0F7E7,2026-04-08 08:48:00+00:00,2026-04-08 08:49:00+00:00,2026-04-08 09:03:00+00:00,NQM6,phase_up_pullback_long,europe,1,25181.75,25211.766299224688,25157.099323903883,25243.376690240293,fixed_r,protective_stop,14,30.016299224687828,28.516299224687828,570.3259844937566,11098,11112
TRD-6B770EBFBA8E,2026-04-08 09:12:00+00:00,2026-04-08 09:13:00+00:00,2026-04-08 09:26:00+00:00,NQM6,phase_up_breakout_long,europe,1,25242.75,25218.421525009508,25218.421525009508,25303.57118747623,fixed_r,protective_stop,13,-24.328474990492396,-25.828474990492396,-516.5694998098479,11122,11135
TRD-3B6CFCA98740,2026-04-08 09:43:00+00:00,2026-04-08 09:44:00+00:00,2026-04-08 09:50:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,25194.25,25208.818946082047,25208.818946082047,25157.827634794885,fixed_r,protective_stop,6,-14.56894608204675,-16.06894608204675,-321.378921640935,11153,11159
TRD-17101BF1E56C,2026-04-08 10:15:00+00:00,2026-04-08 10:16:00+00:00,2026-04-08 10:22:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,25188.25,25204.1195583669,25204.1195583669,25148.57610408275,fixed_r,protective_stop,6,-15.869558366899582,-17.369558366899582,-347.39116733799165,11185,11191
TRD-F4AA627BEB5A,2026-04-08 11:00:00+00:00,2026-04-08 11:01:00+00:00,2026-04-08 11:09:00+00:00,NQM6,phase_down_breakdown_short,europe,-1,25201.25,25196.395808041107,25213.31013741056,25171.0996564736,fixed_r,protective_stop,8,4.854191958893352,3.3541919588933524,67.08383917786705,11230,11238
TRD-C934D1DC0110,2026-04-08 11:15:00+00:00,2026-04-08 11:16:00+00:00,2026-04-08 11:24:00+00:00,NQM6,phase_down_pullback_short,europe,-1,25193.25,25211.011251168755,25211.011251168755,25148.846872078113,fixed_r,protective_stop,8,-17.761251168754825,-19.261251168754825,-385.2250233750965,11245,11253
TRD-7AF25A9605EE,2026-04-08 11:48:00+00:00,2026-04-08 11:49:00+00:00,2026-04-08 11:56:00+00:00,NQM6,phase_up_pullback_long,europe,1,25223.25,25209.11424610868,25209.11424610868,25258.589384728304,fixed_r,protective_stop,7,-14.135753891321656,-15.635753891321656,-312.7150778264331,11278,11285
TRD-24F00E211FFD,2026-04-08 12:02:00+00:00,2026-04-08 12:03:00+00:00,2026-04-08 12:08:00+00:00,NQM6,phase_up_breakout_long,europe,1,25230.25,25237.94220576792,25210.663207990263,25279.216980024343,fixed_r,protective_stop,5,7.6922057679184945,6.1922057679184945,123.84411535836988,11292,11297
TRD-FFB7984C2F31,2026-04-08 13:00:00+00:00,2026-04-08 13:01:00+00:00,2026-04-08 13:21:00+00:00,NQM6,phase_up_breakout_long,europe,1,25222.75,25197.306335731053,25197.306335731053,25286.359160672368,fixed_r,protective_stop,20,-25.443664268947032,-26.943664268947032,-538.8732853789406,11350,11370
